type,date,amount,id,name,memo,source,category,spend_type,vendor,month,year,amount_inv
DEBIT,2025-03-01,-14.81,2.02503E+14,"GITHUB, INC.","GITHUB, INC.",cap_one_visa,business,bus - fixed,,03-2025,2025,$14.81 
DEBIT,2025-03-02,-12.65,809-45080-100003027281,Point Of Sale Withdrawal,Store VancouverBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$12.65 
DEBIT,2025-03-02,-24.63,2025-02-20~2025-03-03~1325391,Amazon Channels,,td_visa,entertainment,discretionary,,03-2025,2025,$24.63 
DEBIT,2025-03-02,-6.71,2025-02-20~2025-03-03~1325381,Amazon Channels,,td_visa,entertainment,discretionary,,03-2025,2025,$6.71 
DEBIT,2025-03-02,-3.32,2025-02-20~2025-03-04~1824354,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$3.32 
DEBIT,2025-03-02,-4.15,2025-02-20~2025-03-04~1824344,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$4.15 
DEBIT,2025-03-03,-845.38,809-45080-100003027281,External Withdrawal Mortgage,Mortgage Home Trust Company 0002772430,beem_ch,rental inc,condo - fixed,,03-2025,2025,$845.38 
DEBIT,2025-03-03,-104.51,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,03-2025,2025,$104.51 
DEBIT,2025-03-03,-172.51,809-45080-100003027281,Point Of Sale Withdrawal,AU COMPTOIR VANCOUVERBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$172.51 
DEBIT,2025-03-03,-27.61,2.02503E+14,Amazon Web Services,Amazon Web Services,cap_one_visa,business,bus - fixed,,03-2025,2025,$27.61 
DEBIT,2025-03-03,-15.67,2.02503E+12,TESLA,TESLA,cap_one_visa,entertainment,discretionary,,03-2025,2025,$15.67 
DEBIT,2025-03-03,-72.99,2.02503E+12,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$72.99 
DEBIT,2025-03-03,-140,2.50622E+16,Telus Comm BPY,,td_ch,utilities,nec - fixed,,03-2025,2025,$140.00 
DEBIT,2025-03-03,-360.02,2.50622E+16,Strata KAS 3604 FEE,,td_ch,rental inc,condo - fixed,,03-2025,2025,$360.02 
CHECK,2025-03-03,-2125,2.50631E+16,CHQ#00041-4141056204,,td_ch,rent,nec - fixed,,03-2025,2025,"$2,125.00 "
DEBIT,2025-03-03,-1.7,2025-02-20~2025-03-04~1824334,EASYPARK PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$1.70 
DEBIT,2025-03-04,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$3.77 
DEBIT,2025-03-04,-51.63,809-45080-100003027281,Point Of Sale Withdrawal,CHOICES CAMBIE # 906 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,03-2025,2025,$51.63 
DEBIT,2025-03-05,-4.73,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,03-2025,2025,$4.73 
DEBIT,2025-03-05,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,03-2025,2025,$3.77 
DEBIT,2025-03-05,-3.13,2.02503E+14,GOOGLE *Google One,GOOGLE *Google One,cap_one_visa,utilities,nec - fixed,,03-2025,2025,$3.13 
DEBIT,2025-03-06,-3.03,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,03-2025,2025,$3.03 
DEBIT,2025-03-06,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,03-2025,2025,$3.77 
DEBIT,2025-03-06,-43.14,2.02503E+14,DD/DOORDASHJUKEFRIEDCH,DD/DOORDASHJUKEFRIEDCH,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$43.14 
DEBIT,2025-03-06,-1563.48,2025-02-20~2025-03-10~1211341,WWW.CANADIANTIRE.CA,,td_visa,auto/local trans,nec - discretionary,,03-2025,2025,"$1,563.48 "
DEBIT,2025-03-07,-4.47,2.02503E+14,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,supplies/services,disc - fixed,iCloud storage,03-2025,2025,$4.47 
DEBIT,2025-03-07,-57.02,2.02503E+14,DD/DOORDASHMEETINYALET,DD/DOORDASHMEETINYALET,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$57.02 
DEBIT,2025-03-08,-81.7,809-45080-100003027281,Point Of Sale Withdrawal,SAVE ON FOODS #937 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,03-2025,2025,$81.70 
DEBIT,2025-03-08,-14.21,2.02503E+13,Spotify P34B9AA250,Spotify P34B9AA250,cap_one_visa,entertainment,discretionary,,03-2025,2025,$14.21 
DEBIT,2025-03-09,-198.87,809-45080-100003027281,Point Of Sale Withdrawal,CANADIAN TIRE #389 VANCOUVERBCCA,beem_ch,supplies/services,discretionary,,03-2025,2025,$198.87 
DEBIT,2025-03-09,-3.6,2025-02-20~2025-03-10~1211351,TESLA,,td_visa,auto/local trans,nec - discretionary,Telsa - chg,03-2025,2025,$3.60 
DEBIT,2025-03-10,-2.82,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$2.82 
DEBIT,2025-03-10,-50.06,2.02503E+13,DD/DOORDASHTHEPERIPERI,DD/DOORDASHTHEPERIPERI,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$50.06 
DEBIT,2025-03-10,-76.61,2.02503E+12,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$76.61 
DEBIT,2025-03-11,-5.19,809-45080-100003027281,Point Of Sale Withdrawal,TIM HORTONS #8088 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,03-2025,2025,$5.19 
DEBIT,2025-03-11,-124.09,809-45080-100003027281,External Withdrawal,Auto Insurance Insurance Corporation of BC 030180216750,beem_ch,auto/local trans,nec - fixed,ICBC,03-2025,2025,$124.09 
DEBIT,2025-03-11,-59.52,2.02503E+13,DD/DOORDASHNOOK,DD/DOORDASHNOOK,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$59.52 
DEBIT,2025-03-12,-12.1,809-45080-100003027281,Point Of Sale Withdrawal,Store VancouverBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$12.10 
DEBIT,2025-03-12,-1.15,2025-02-20~2025-03-14~1815618,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$1.15 
DEBIT,2025-03-12,-1.15,2025-02-20~2025-03-14~1815608,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$1.15 
DEBIT,2025-03-13,-20.9,809-45080-100003027281,Point Of Sale Withdrawal,SQ *PUREBREAD BAKERY I SquamishBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$20.90 
DEBIT,2025-03-13,-151.9,809-45080-100003027281,Point Of Sale Withdrawal,TST-Nook Restaurant - VancouverBCCA,beem_ch,food & bev,nec - discretionary,Nook,03-2025,2025,$151.90 
DEBIT,2025-03-13,-2.96,2025-02-20~2025-03-14~1815588,TESLA,,td_visa,auto/local trans,nec - discretionary,Telsa - chg,03-2025,2025,$2.96 
DEBIT,2025-03-14,-853.66,809-45080-100003027281,External Withdrawal,Personal Loans SCOTIA BANK - SPL LOAN PAYMENT 0000072329207701603,beem_ch,auto/local trans,nec - fixed,,03-2025,2025,$853.66 
DEBIT,2025-03-14,-146.14,809-45080-100003027281,External Withdrawal,Auto Insurance Insurance Corporation of BC 038199839901,beem_ch,auto/local trans,nec - fixed,ICBC,03-2025,2025,$146.14 
CREDIT,2025-03-14,1800,809-45080-100003027281,External Deposit,Payroll Deposit Electronic Arts Inc. 202503141,beem_ch,income,,,03-2025,2025,"($1,800.00)"
CREDIT,2025-03-14,2085.16,809-45080-100003027281,External Deposit Rent/Leases,Rent/Leases VANTAGE WEST-NEW TRUST AR4070,beem_ch,rental inc,condo - fixed,,03-2025,2025,"($2,085.16)"
DEBIT,2025-03-14,-27.99,2.02503E+14,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,business,bus - fixed,ChatGPT,03-2025,2025,$27.99 
CREDIT,2025-03-14,1624.25,2.50731E+16,Electronic Arts PAY,,td_ch,income,,EA,03-2025,2025,"($1,624.25)"
DEBIT,2025-03-14,-6.71,2025-02-20~2025-03-14~1815598,Amazon Channels,,td_visa,entertainment,discretionary,,03-2025,2025,$6.71 
DEBIT,2025-03-14,-266.7,2025-02-20~2025-03-17~1203321,GS DAYLODGE BLACKCOMB,,td_visa,recreation/educ,discretionary,,03-2025,2025,$266.70 
DEBIT,2025-03-14,-600.6,2025-02-20~2025-03-17~1203311,GS DAYLODGE BLACKCOMB,,td_visa,recreation/educ,discretionary,,03-2025,2025,$600.60 
DEBIT,2025-03-15,-14.05,2025-02-20~2025-03-17~1203341,TESLA,,td_visa,travel/transport,nec - discretionary,Telsa - chg,03-2025,2025,$14.05 
DEBIT,2025-03-15,-12.31,2025-02-20~2025-03-17~1203331,Amazon Channels,,td_visa,entertainment,discretionary,,03-2025,2025,$12.31 
DEBIT,2025-03-16,-78.52,809-45080-100003027281,Point Of Sale Withdrawal,FERGIES CAFE SQUAMISHBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$78.52 
DEBIT,2025-03-16,-189.3,809-45080-100003027281,Point Of Sale Withdrawal,MILESTONES WHISTLERBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$189.30 
DEBIT,2025-03-16,-39.35,809-45080-100003027281,Point Of Sale Withdrawal,MERLINS BAR &amp; GRILL WHISTLERBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$39.35 
DEBIT,2025-03-16,-86.1,2025-02-20~2025-03-18~1803214,CHATEAU WHISTLER RESORT,,td_visa,travel/transport,discretionary,,03-2025,2025,$86.10 
DEBIT,2025-03-16,-1833.18,2025-02-20~2025-03-18~1803204,CHATEAU WHISTLER RESORT,,td_visa,travel/transport,discretionary,,03-2025,2025,"$1,833.18 "
DEBIT,2025-03-17,-117,809-45080-100003027281,Point Of Sale Withdrawal,SAVE ON FOODS #937 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,03-2025,2025,$117.00 
DEBIT,2025-03-17,-22.05,809-45080-100003027281,Point Of Sale Withdrawal,SHINE AUTO WASH VANCOUVERBCCA,beem_ch,auto/local trans,discretionary,Shine carwash,03-2025,2025,$22.05 
DEBIT,2025-03-17,-136.62,2.02503E+14,INTEREST CHARGES,INTEREST CHARGES,cap_one_visa,int/bank chg/tax,discretionary,,03-2025,2025,$136.62 
CREDIT,2025-03-17,375,2.50742E+16,E-TRANSFER ***Mwz,,td_ch,transfer/pmt,,,03-2025,2025,($375.00)
DEBIT,2025-03-17,-2200,2.50762E+16,RT595 TFR-TO C/C,,td_ch,transfer/pmt,,,03-2025,2025,"$2,200.00 "
DEBIT,2025-03-17,-5.57,2025-02-20~2025-03-17~1203351,TESLA,,td_visa,auto/local trans,nec - discretionary,Telsa - chg,03-2025,2025,$5.57 
CREDIT,2025-03-17,2200,2025-02-20~2025-03-18~1803224,PAYMENT - THANK YOU,,td_visa,transfer/pmt,,,03-2025,2025,"($2,200.00)"
DEBIT,2025-03-17,-65,2025-02-20~2025-03-19~1804349,INDIGO PARK - PARKING NOT,,td_visa,auto/local trans,discretionary,,03-2025,2025,$65.00 
DEBIT,2025-03-18,-2.82,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,03-2025,2025,$2.82 
DEBIT,2025-03-19,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,03-2025,2025,$3.77 
DEBIT,2025-03-19,-39.04,2.02503E+13,DD/DOORDASHTHEPERIPERI,DD/DOORDASHTHEPERIPERI,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$39.04 
CREDIT,2025-03-19,2700,2025-03-20~2025-03-20~1759341,PAYMENT - THANK YOU,,td_visa,transfer/pmt,,,03-2025,2025,"($2,700.00)"
DEBIT,2025-03-19,-0.04,2025-02-20~2025-03-19~2058228,INTEREST CHARGE -PURCHASE,,td_visa,int/bank chg/tax,discretionary,,03-2025,2025,$0.04 
DEBIT,2025-03-20,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,03-2025,2025,$3.77 
DEBIT,2025-03-20,-21.56,809-45080-100003027281,Point Of Sale Withdrawal,Store VancouverBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$21.56 
DEBIT,2025-03-22,-22.74,809-45080-100003027281,Point Of Sale Withdrawal,ANGRY OTTER @ CAMBIE VANCOUVERBCCA,beem_ch,food & bev,discretionary,,03-2025,2025,$22.74 
DEBIT,2025-03-22,-42.1,809-45080-100003027281,Point Of Sale Withdrawal,CHOICES CAMBIE # 906 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,03-2025,2025,$42.10 
DEBIT,2025-03-22,-33.42,2.02503E+14,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$33.42 
DEBIT,2025-03-22,-3.35,2025-03-20~2025-03-24~1211055,Ad free for PrimeVideo,,td_visa,entertainment,disc - fixed,,03-2025,2025,$3.35 
DEBIT,2025-03-24,-63.51,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,03-2025,2025,$63.51 
DEBIT,2025-03-24,-117.63,2.02503E+13,DD/DOORDASHSULAINDIANR,DD/DOORDASHSULAINDIANR,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$117.63 
DEBIT,2025-03-24,-5,2025-03-20~2025-03-25~1800220,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,03-2025,2025,$5.00 
DEBIT,2025-03-25,-5.19,809-45080-100003027281,Point Of Sale Withdrawal,TIM HORTONS #8088 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,03-2025,2025,$5.19 
DEBIT,2025-03-25,-11.19,2025-03-20~2025-03-26~1803472,Amazon.ca Prime Member,,td_visa,entertainment,disc - fixed,,03-2025,2025,$11.19 
DEBIT,2025-03-26,-2.82,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,03-2025,2025,$2.82 
DEBIT,2025-03-26,-159.9,809-45080-100003027281,Point Of Sale Withdrawal,SQ *BEACH HOUSE West VancoBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$159.90 
DEBIT,2025-03-26,-52.12,2.02503E+14,DD/DOORDASHMEETONMAIN,DD/DOORDASHMEETONMAIN,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$52.12 
DEBIT,2025-03-26,-2.15,2025-03-20~2025-03-28~1811042,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$2.15 
DEBIT,2025-03-27,-2.82,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,03-2025,2025,$2.82 
DEBIT,2025-03-27,-130.02,809-45080-100003027281,Point Of Sale Withdrawal,TST-Jay Nok Modern Tha VancouverBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$130.02 
DEBIT,2025-03-27,-28.34,2.02503E+14,HOSTPAPA WEB HOSTING,HOSTPAPA WEB HOSTING,cap_one_visa,business,bus - fixed,,03-2025,2025,$28.34 
CREDIT,2025-03-28,1800,809-45080-100003027281,External Deposit,Payroll Deposit Electronic Arts Inc. 202503281,beem_ch,income,,,03-2025,2025,"($1,800.00)"
DEBIT,2025-03-28,-10.49,2.02503E+14,DOORDASHDASHPASS,DOORDASHDASHPASS,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$10.49 
DEBIT,2025-03-28,-40.29,2.02503E+14,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,entertainment,discretionary,,03-2025,2025,$40.29 
CREDIT,2025-03-28,1624.25,2.50871E+16,Electronic Arts PAY,,td_ch,income,,EA,03-2025,2025,"($1,624.25)"
DEBIT,2025-03-28,-6.15,2025-03-20~2025-03-31~1154240,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$6.15 
DEBIT,2025-03-28,-1.65,2025-03-20~2025-03-31~1154250,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,03-2025,2025,$1.65 
DEBIT,2025-03-29,-155.55,809-45080-100003027281,Bill Payment,"TD VISA, Confirmation 30022722",beem_ch,transfer/pmt,,,03-2025,2025,$155.55 
DEBIT,2025-03-29,-227.26,809-45080-100003027281,Bill Payment,"Koodo Mobile, Confirmation 30022721",beem_ch,utilities,nec - fixed,,03-2025,2025,$227.26 
DEBIT,2025-03-29,-3000,809-45080-100003027281,Bill Payment,"Capital One Mastercard, Confirmation 30022720",beem_ch,transfer/pmt,,,03-2025,2025,"$3,000.00 "
DEBIT,2025-03-29,-42.3,809-45080-100003027281,Bill Payment,"BC Hydro, Confirmation 30022718",beem_ch,utilities,nec - fixed,,03-2025,2025,$42.30 
DEBIT,2025-03-29,-128.76,809-45080-100003027281,Point Of Sale Withdrawal,TST-Las Margaritas VancouverBCCA,beem_ch,food & bev,nec - discretionary,,03-2025,2025,$128.76 
CREDIT,2025-03-29,155.55,2025-03-20~2025-03-31~1929026,PAYMENT - THANK YOU,,td_visa,transfer/pmt,,,03-2025,2025,($155.55)
DEBIT,2025-03-30,-25.39,809-45080-100003027281,Point Of Sale Withdrawal,LIBERTY WINE MERCHANTS VANCOUVERBCCA,beem_ch,food & bev,discretionary,,03-2025,2025,$25.39 
DEBIT,2025-03-30,-94.95,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,03-2025,2025,$94.95 
CREDIT,2025-03-31,3000,2.02503E+14,PAYMENT,PAYMENT,cap_one_visa,transfer/pmt,,,03-2025,2025,"($3,000.00)"
CREDIT,2025-03-31,100,2.02503E+14,PAYMENT,PAYMENT,cap_one_visa,transfer/pmt,,,03-2025,2025,($100.00)
DEBIT,2025-03-31,-72.77,2.02503E+13,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,03-2025,2025,$72.77 
DEBIT,2025-03-31,-14.55,2.02503E+12,GOOGLE *YouTubePremium,GOOGLE *YouTubePremium,cap_one_visa,entertainment,disc - fixed,,03-2025,2025,$14.55 
DEBIT,2025-03-31,-100,2.50882E+16,CAPTL ONE MC U5H3A7,,td_ch,transfer/pmt,,,03-2025,2025,$100.00 
DEBIT,2025-03-31,-145.6,2.50902E+16,Telus Comm BPY,,td_ch,utilities,nec - fixed,,03-2025,2025,$145.60 
DEBIT,2025-03-31,-3.95,2.50911E+16,MONTHLY ACCOUNT FEE,,td_ch,int/bank chg/tax,nec - fixed,,03-2025,2025,$3.95 
DEBIT,2025-03-31,-136.06,2025-03-20~2025-03-31~1154260,TST-Nook Restaurant -,,td_visa,food & bev,nec - discretionary,Nook,03-2025,2025,$136.06 
DEBIT,2025-04-01,-2.82,3094,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$2.82 
DEBIT,2025-04-01,-845.38,3093,External Withdrawal Mortgage,Home Trust Company 0002824971,beem_ch,rental inc,condo - fixed,,04-2025,2025,$845.38 
DEBIT,2025-04-01,-3.77,3092,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,04-2025,2025,$3.77 
DEBIT,2025-04-01,-14.69,2.02504E+14,"GITHUB, INC.","GITHUB, INC.",cap_one_visa,business,bus - fixed,,04-2025,2025,$14.69 
DEBIT,2025-04-01,-360.02,2.50912E+16,KAS 3604 Radius FEE,,td_ch,rental inc,condo - fixed,,04-2025,2025,$360.02 
CHECK,2025-04-01,-2125,2.50921E+16,CHQ#00042-1142721489,,td_ch,rent,nec - fixed,,04-2025,2025,"$2,125.00 "
DEBIT,2025-04-02,-3.77,3097,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,04-2025,2025,$3.77 
DEBIT,2025-04-02,-132.83,3096,Point Of Sale Withdrawal,INDIAN FUSION RESTAURA NORTH VANCBCCA,beem_ch,food & bev,nec - discretionary,,04-2025,2025,$132.83 
DEBIT,2025-04-02,-10,3095,Point Of Sale Withdrawal SQ,*GORDON AND MARION North VancBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$10.00 
DEBIT,2025-04-02,-30.33,2.02504E+14,Amazon Web Services,Amazon Web Services,cap_one_visa,business,bus - fixed,,04-2025,2025,$30.33 
DEBIT,2025-04-02,-15.67,2.02504E+14,TESLA,TESLA,cap_one_visa,entertainment,discretionary,,04-2025,2025,$15.67 
DEBIT,2025-04-02,-49.06,2.02504E+14,DOORDASHTHEPERIPERI,DOORDASHTHEPERIPERI,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$49.06 
DEBIT,2025-04-02,-6.71,2025-03-20~2025-04-02~1804142,Amazon Channels,,td_visa,entertainment,discretionary,,04-2025,2025,$6.71 
DEBIT,2025-04-03,-2.82,3099,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,04-2025,2025,$2.82 
DEBIT,2025-04-03,-3.77,3098,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,04-2025,2025,$3.77 
DEBIT,2025-04-03,-24.63,2025-03-20~2025-04-03~1814105,Amazon Channels,,td_visa,entertainment,discretionary,,04-2025,2025,$24.63 
DEBIT,2025-04-04,-23.52,3100,Point Of Sale Withdrawal,Store VancouverBCCA,beem_ch,food & bev,nec - discretionary,,04-2025,2025,$23.52 
DEBIT,2025-04-05,-46.18,3101,Point Of Sale Withdrawal BC,LIQUOR #177 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$46.18 
DEBIT,2025-04-05,-3.13,2.02504E+14,GOOGLE *Google One,GOOGLE *Google One,cap_one_visa,utilities,nec - fixed,,04-2025,2025,$3.13 
DEBIT,2025-04-06,-106.24,3103,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,04-2025,2025,$106.24 
DEBIT,2025-04-06,-11.53,3102,Point Of Sale Withdrawal,TST-The Juice Truck- W VancouverBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$11.53 
DEBIT,2025-04-06,-5,2025-03-20~2025-04-08~1804466,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,04-2025,2025,$5.00 
DEBIT,2025-04-06,-7.83,2025-03-20~2025-04-07~1223300,PrimeVideo.c*QG53R45L3,,td_visa,entertainment,discretionary,,04-2025,2025,$7.83 
DEBIT,2025-04-07,-73.71,2.02504E+13,DD/DOORDASHCACTUSCLUBC,DD/DOORDASHCACTUSCLUBC,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$73.71 
DEBIT,2025-04-07,-81.16,2.02504E+12,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$81.16 
DEBIT,2025-04-07,-77.43,2025-03-20~2025-04-08~1804476,AMZN Mktp CA*JA77U1DB3,,td_visa,supplies/services,discretionary,,04-2025,2025,$77.43 
DEBIT,2025-04-08,-3.77,3105,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,EA,04-2025,2025,$3.77 
DEBIT,2025-04-08,-21.56,3104,Point Of Sale Withdrawal,Store VancouverBCCA,beem_ch,food & bev,nec - discretionary,,04-2025,2025,$21.56 
DEBIT,2025-04-08,-14.21,2.02504E+14,Spotify P35A9F85C1,Spotify P35A9F85C1,cap_one_visa,entertainment,discretionary,,04-2025,2025,$14.21 
DEBIT,2025-04-08,-4.47,2.02504E+14,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,supplies/services,disc - fixed,iCloud storage,04-2025,2025,$4.47 
DEBIT,2025-04-09,-2.82,3106,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$2.82 
DEBIT,2025-04-10,-3.77,3107,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$3.77 
DEBIT,2025-04-10,-31.92,2.02504E+14,DD/DOORDASHTHEPERIPERI,DD/DOORDASHTHEPERIPERI,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$31.92 
DEBIT,2025-04-10,-124.2,2.51001E+16,FLAIR DIRECT CA _V,,td_ch,travel/transport,discretionary,,04-2025,2025,$124.20 
DEBIT,2025-04-11,-14.09,3109,External Withdrawal Auto,Insurance Insurance Corporation of BC,beem_ch,auto/local trans,nec - fixed,ICBC,04-2025,2025,$14.09 
CREDIT,2025-04-11,1800,3108,External Deposit Payroll,Deposit Electronic Arts Inc. 202504111,beem_ch,income,,,04-2025,2025,"($1,800.00)"
DEBIT,2025-04-11,-39.04,2.02504E+14,DD/DOORDASHCACTUSCLUBC,DD/DOORDASHCACTUSCLUBC,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$39.04 
CREDIT,2025-04-11,1624.25,2.51011E+16,Electronic Arts PAY,,td_ch,income,,EA,04-2025,2025,"($1,624.25)"
DEBIT,2025-04-12,-54.23,3110,Point Of Sale Withdrawal BC,LIQUOR #177 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$54.23 
DEBIT,2025-04-12,-40.22,2.02504E+14,DD/DOORDASHSULAINDIANR,DD/DOORDASHSULAINDIANR,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$40.22 
DEBIT,2025-04-13,-127.62,2025-03-20~2025-04-15~1808309,THE STABLE HOUSE BISTRO,,td_visa,food & bev,nec - discretionary,,04-2025,2025,$127.62 
DEBIT,2025-04-13,-16.79,2025-03-20~2025-04-14~1227179,AMZN Mktp CA*8V9TU9I63,,td_visa,supplies/services,discretionary,,04-2025,2025,$16.79 
DEBIT,2025-04-14,-7.85,3112,External Withdrawal Personal,Loans SCOTIA BANK - SPL LOAN PAYMENT 0000073329207701603,beem_ch,auto/local trans,nec - fixed,,04-2025,2025,$7.85 
DEBIT,2025-04-14,-146.14,3111,External Withdrawal Auto,Insurance Insurance Corporation of BC,beem_ch,auto/local trans,nec - fixed,ICBC,04-2025,2025,$146.14 
